city,area_sqft,bedrooms,bathrooms,age_years,parking,furnishing,floor,total_floors,gym,swimming_pool,security,near_school,near_hospital,near_market,price
Pune,1305.7943795056124,2,3,20.265566094776013,0,Unfurnished,Ground,4,0,1,0,1,0,0,9976556.0
Delhi,1611.3580313004823,4,2,19.59345425629499,0,Fully Furnished,Ground,3,1,0,0,0,1,0,20343668.0
Jaipur,2214.759829262996,5,1,25.63211449367594,1,Fully Furnished,Ground,3,0,0,2,0,0,1,14689927.0
Chennai,1348.453640154137,3,2,21.543644919713422,1,Unfurnished,Top,3,1,1,0,0,0,1,11292685.0
Jaipur,1585.2214993606815,2,4,21.27880514389404,2,Fully Furnished,Ground,2,0,0,2,1,0,0,12284682.0
Delhi,1863.435261872468,4,1,4.350737758871805,1,Fully Furnished,Ground,2,1,0,1,1,1,0,30955359.0
Lucknow,1777.0714632563745,2,2,1.6073077507965285,2,Fully Furnished,Ground,2,0,0,2,0,0,0,12910657.0
Chennai,1192.788237776079,3,2,21.516663714931042,0,Unfurnished,Top,4,0,0,1,1,0,1,9150256.0
Kolkata,1548.188561557018,2,3,1.557392395026312,1,Unfurnished,Ground,3,0,0,1,1,0,1,12078585.0
Delhi,1773.7699100845266,4,2,60.353879047951516,2,Fully Furnished,Mid,4,0,0,1,0,1,1,22559542.0
Lucknow,935.8243312446111,3,2,31.202339045985646,2,Unfurnished,Top,4,0,0,1,1,0,0,4951497.0
Mumbai,2131.7695053982543,4,2,11.436224266317943,1,Unfurnished,Top,3,1,0,1,1,1,0,31655517.125
Pune,2215.7944526070555,2,1,6.512218533595757,1,Unfurnished,Ground,2,1,0,1,0,1,1,18034760.0
Lucknow,1138.609872277753,3,2,11.224921464723998,0,Semi Furnished,Top,4,0,0,1,0,1,1,7529797.0
Mumbai,1596.8350091740845,4,2,19.880914880808252,0,Unfurnished,Mid,2,0,0,0,0,1,0,18673682.0
Ahmedabad,1821.1391283355158,2,2,21.17910510177224,0,Semi Furnished,Mid,1,0,1,2,1,0,0,12737235.0
Bangalore,1227.1929218356236,3,2,1.1478062515082406,0,Fully Furnished,Mid,1,1,0,1,1,1,0,17967582.0
Lucknow,1740.8069228440472,3,1,24.51011653342878,1,Fully Furnished,Top,3,0,0,1,0,0,1,10531174.0
Hyderabad,1581.6278131460826,4,2,15.387277180247112,0,Fully Furnished,Top,4,0,0,0,0,0,0,14511406.0
Pune,766.0409111805996,2,3,0.6213891201602219,1,Unfurnished,Mid,3,0,0,0,0,1,1,7450962.0
Lucknow,1729.580657989279,3,2,5.634834992016246,2,Semi Furnished,Top,3,1,0,2,0,0,0,11967600.0
Mumbai,949.928791864482,3,2,10.719894914378214,1,Unfurnished,Top,3,1,0,1,1,0,0,14676856.0
Hyderabad,1969.6014258310236,3,2,3.13216677514814,0,Fully Furnished,Top,3,0,0,0,0,1,1,20748770.0
Pune,1164.3944624330557,2,1,2.530550125515355,1,Semi Furnished,Top,4,1,0,1,0,0,0,11117036.0
Hyderabad,1419.3572831694275,3,3,0.21576182755279816,2,Unfurnished,Top,2,1,0,2,1,1,1,16640515.0
Chennai,2186.1394567232874,3,2,36.37987530134217,0,Unfurnished,Ground,2,1,1,0,0,1,0,14435936.0
Mumbai,1748.1908232644225,1,2,0.8661521777743377,2,Fully Furnished,Top,1,0,0,2,1,1,1,31655517.125
Jaipur,960.2630402127273,3,3,6.835865094520086,0,Unfurnished,Ground,3,1,0,1,1,0,0,6132453.0
Chennai,992.5417146004581,4,3,3.4557637289649317,1,Unfurnished,Ground,4,0,0,0,0,1,1,9673809.0
Pune,1200.3486056881372,2,3,20.265825498017033,0,Fully Furnished,Mid,3,1,0,2,0,0,1,11588377.0
Pune,1697.322041678333,3,3,18.423196484341155,1,Semi Furnished,Top,2,0,1,1,1,1,0,19392658.0
Delhi,1679.149907466384,3,1,24.61566346517266,1,Unfurnished,Top,2,1,0,0,1,1,1,19767416.0
Mumbai,1078.4488476685653,2,4,14.388298441150765,1,Fully Furnished,Ground,3,0,0,0,1,0,0,16614604.0
Ahmedabad,916.3952571928204,1,3,13.434575527256293,1,Unfurnished,Ground,2,0,1,2,1,0,0,6516849.0
Ahmedabad,1640.7917025429172,3,2,7.841214021233674,2,Semi Furnished,Mid,3,0,0,1,1,1,0,13823162.0
Pune,1409.069967104919,4,3,15.173810056050042,0,Semi Furnished,Ground,4,0,1,0,0,0,0,12702918.0
Ahmedabad,2578.6079437238686,2,2,1.8359994053602933,1,Fully Furnished,Ground,2,1,0,1,1,1,0,23620168.0
Bangalore,1518.3018282815394,4,3,17.304559864545993,0,Fully Furnished,Top,1,1,1,1,0,1,1,24682567.0
Delhi,2407.1264138501374,3,2,1.6455114448409986,1,Unfurnished,Top,4,1,0,1,0,1,1,31655517.125
Pune,914.80820094783,3,2,29.679279052626292,1,Fully Furnished,Ground,2,0,1,0,0,0,0,7601022.0
Ahmedabad,713.3935302191464,3,1,10.568668115707897,0,Fully Furnished,Mid,5,0,0,1,0,0,1,5651226.0
Mumbai,939.9574337372327,5,2,11.336733661483958,0,Fully Furnished,Mid,4,0,0,0,0,0,0,14296590.0
Lucknow,2094.564890726733,2,2,13.187005355847303,2,Unfurnished,Top,3,0,0,0,0,0,0,11437001.0
Jaipur,2378.050794846767,3,2,22.44515437556201,0,Fully Furnished,Mid,3,0,1,1,0,0,0,16751217.0
Chennai,1108.910273023683,3,3,9.764845054687767,1,Semi Furnished,Ground,2,0,0,1,0,0,1,9244310.0
Chennai,1269.7169851202211,2,3,8.368445937305983,1,Fully Furnished,Top,1,0,0,0,0,0,1,13225314.0
Bangalore,915.5095448937501,1,2,5.102187231583827,0,Unfurnished,Top,3,0,0,0,0,0,1,9163794.0
Hyderabad,594.1800764408064,1,3,2.0551647459168687,0,Unfurnished,Ground,3,0,1,2,1,0,0,5380780.0
Mumbai,1859.205848888315,3,2,3.167160164643941,1,Semi Furnished,Top,5,0,0,1,0,0,0,28792331.0
Hyderabad,1611.5101514810815,2,3,0.007919745665288011,0,Semi Furnished,Top,3,0,1,1,1,0,1,17656124.0
Delhi,1505.2439913369378,4,2,30.53672748416392,2,Unfurnished,Mid,3,1,0,2,0,0,1,15405038.0
Jaipur,799.97173141831,5,3,21.71989106287134,2,Unfurnished,Top,2,1,1,1,1,0,0,7277650.0
Delhi,2319.97834091433,2,3,3.701603858398958,1,Unfurnished,Mid,3,0,0,0,1,0,1,28837355.0
Pune,1248.3216309752634,3,2,0.03589427132045625,0,Unfurnished,Mid,1,1,0,1,1,1,1,13128973.0
Mumbai,1766.8132124082379,1,2,10.16254206292112,1,Semi Furnished,Top,3,0,0,0,0,1,1,24575227.0
Pune,772.7192973776378,2,4,7.980054529578236,0,Unfurnished,Top,4,0,0,1,0,0,1,7210230.0
Kolkata,1404.7374051899812,3,3,22.44208180690127,1,Semi Furnished,Ground,3,1,0,1,0,1,1,10039737.0
Ahmedabad,1645.6872281192918,3,2,7.734947253722838,0,Unfurnished,Top,2,1,0,2,1,1,1,13968327.0
Chennai,1663.5376090266539,4,2,29.93895306796072,1,Semi Furnished,Top,3,0,0,1,1,1,1,15216585.0
Lucknow,1577.3242716183127,3,3,1.5112047667585797,0,Unfurnished,Top,4,1,0,1,1,1,0,11714180.0
Pune,1747.2612460243863,3,4,6.832237663120211,1,Fully Furnished,Top,3,1,0,0,1,0,0,27248322.0
Hyderabad,934.7397719835194,2,2,40.75808194406701,0,Unfurnished,Ground,3,1,1,0,1,0,1,5671642.0
Kolkata,1598.68630271983,1,3,0.17698435590460931,1,Semi Furnished,Top,3,1,0,0,1,0,0,14895280.0
Chennai,1556.8788417401388,4,1,7.433869464756555,0,Unfurnished,Top,4,1,0,0,0,1,1,14326181.0
Pune,1615.8363420975304,2,4,4.510562598792074,2,Unfurnished,Top,2,0,0,2,1,0,0,17432611.0
Kolkata,1536.1726086595909,5,3,11.3848413858257,1,Fully Furnished,Mid,4,1,0,2,1,0,1,17446573.0
Kolkata,863.3936130433012,2,2,4.901891320675707,0,Unfurnished,Ground,4,1,1,1,0,0,1,6877081.0
Mumbai,841.1001239455131,3,2,30.592706039570537,1,Fully Furnished,Mid,3,0,1,0,1,0,1,11191906.0
Delhi,400.0,5,2,41.502261806193786,0,Unfurnished,Top,3,1,1,1,0,1,1,5155046.0
Kolkata,1908.7672549226488,2,2,28.370478337499765,1,Fully Furnished,Top,4,0,0,1,0,0,1,14957148.0
Bangalore,1913.8287548675994,3,3,7.626623149882221,0,Fully Furnished,Ground,4,1,0,1,1,1,0,28075550.0
Delhi,1921.7751456110602,4,3,68.97852867375886,1,Fully Furnished,Mid,5,0,0,1,1,1,0,25209529.0
Chennai,1653.394981230726,1,2,19.922437593782362,1,Unfurnished,Mid,3,0,1,0,0,1,1,11827106.0
Chennai,433.4403911409445,3,3,6.591742438713667,1,Fully Furnished,Top,1,0,0,0,0,1,1,5230826.0
Chennai,986.6447541073669,2,2,1.4756547143097045,1,Unfurnished,Mid,2,0,0,0,1,1,0,9211043.0
Chennai,1585.207708796556,2,3,16.496282808763468,2,Semi Furnished,Mid,4,1,0,1,1,0,0,14799226.0
Bangalore,1567.7590013958977,2,3,19.56062375767178,2,Unfurnished,Top,3,0,0,1,1,0,1,15746694.0
Pune,1388.6258934239895,4,3,1.9594762877952852,2,Unfurnished,Top,2,0,0,0,0,1,0,16109921.0
Jaipur,1684.4586014541233,2,1,11.96882974326173,0,Semi Furnished,Mid,1,0,0,0,1,0,1,9956716.0
Kolkata,1505.8258538426228,1,2,65.24395398699266,1,Fully Furnished,Top,2,1,0,1,1,0,0,10263886.0
Chennai,1560.3852327756808,3,2,5.923266526792248,1,Unfurnished,Ground,2,0,0,0,0,0,1,12784514.0
Delhi,1180.467333583992,3,2,5.390786848015581,1,Unfurnished,Top,4,1,0,0,1,0,1,16215621.0
Delhi,1991.005493060795,3,2,35.04246415361764,2,Unfurnished,Mid,4,0,1,0,1,0,1,20078174.0
Kolkata,1284.614195659808,2,3,1.8735204176336346,0,Fully Furnished,Mid,4,0,0,0,0,1,1,11081241.0
Pune,834.6754584896868,3,2,40.66450502190007,1,Fully Furnished,Top,1,0,0,0,0,1,0,7980202.0
Lucknow,1114.5004935906356,3,2,22.676983533751617,1,Semi Furnished,Ground,2,1,0,1,0,1,0,5760401.0
Lucknow,1325.7669043190099,3,2,7.4351248695769465,0,Unfurnished,Top,2,0,0,0,1,1,0,9165077.0
Jaipur,1997.0013941844234,2,2,1.3086775796166032,2,Semi Furnished,Ground,2,1,0,0,1,1,0,15657939.0
Pune,1478.8660007826036,3,3,0.2904113552114057,1,Fully Furnished,Ground,1,1,0,0,0,1,0,19522680.0
Kolkata,1406.9258905171755,4,1,7.0700164300057775,1,Fully Furnished,Ground,5,0,0,2,1,0,0,13249593.0
Lucknow,875.6682876186863,3,2,18.329688494617,2,Semi Furnished,Ground,4,0,1,2,0,1,0,5692756.0
Lucknow,1892.741294914788,1,2,10.02767357227176,1,Fully Furnished,Ground,1,0,0,2,0,0,0,11468917.0
Lucknow,1174.0239229883073,2,1,20.128530244278128,2,Unfurnished,Ground,2,1,0,0,1,1,0,5787008.0
Hyderabad,1449.986070529332,3,1,16.655909505826205,0,Fully Furnished,Mid,2,0,0,2,1,0,1,12238631.0
Bangalore,2240.0915384409323,5,3,12.761309013937495,1,Fully Furnished,Ground,4,1,1,2,0,1,1,31655517.125
Kolkata,1754.3816655246524,1,3,51.39730356986064,1,Semi Furnished,Ground,3,1,0,2,0,1,1,10740474.0
Ahmedabad,685.8729761424129,3,2,19.550513610260722,1,Fully Furnished,Mid,3,0,0,0,1,0,1,4753018.0
Mumbai,615.2448818237639,2,2,36.908500127247315,0,Fully Furnished,Ground,4,0,0,2,1,0,0,7118940.0
Mumbai,1467.844774940377,3,3,4.159256130867621,1,Semi Furnished,Mid,1,1,1,0,1,1,0,26571514.0
Pune,893.6296925625975,3,1,18.757563226811126,0,Unfurnished,Ground,2,1,0,1,1,1,0,6813561.0
Kolkata,1824.2733738164989,4,2,13.66219381575344,0,Semi Furnished,Mid,2,1,0,1,1,0,0,14656080.0
Kolkata,1521.1315324824895,2,2,38.713883384317796,1,Unfurnished,Top,1,1,0,1,0,0,0,9529404.0
Mumbai,1582.6923845119316,4,3,10.714122619185463,1,Unfurnished,Mid,3,0,1,2,0,0,1,23946488.0
Jaipur,1146.6284091788234,3,4,4.920091594399545,2,Semi Furnished,Top,2,0,0,2,0,1,1,11261453.0
Mumbai,2370.691827643353,4,2,7.288067886151833,1,Semi Furnished,Mid,3,0,0,1,0,0,1,31655517.125
Kolkata,2858.437593116735,3,2,3.704433511423549,1,Semi Furnished,Top,3,1,0,0,1,0,1,26681428.0
Lucknow,1360.7076381216427,1,3,3.72640115592951,0,Fully Furnished,Top,3,1,1,1,1,1,1,12146623.0
Jaipur,1676.5196242075006,4,4,9.535110514556994,0,Unfurnished,Mid,2,1,0,0,1,0,0,10909167.0
Chennai,1548.7086715321564,2,3,33.46357447228286,1,Unfurnished,Ground,3,1,0,2,0,1,1,9701063.0
Ahmedabad,1370.1565682794658,3,3,3.1954729373122794,0,Unfurnished,Top,2,0,1,1,0,0,0,11204832.0
Hyderabad,1083.9647661336016,4,3,5.09242225488182,1,Semi Furnished,Mid,4,1,0,2,1,1,1,12557664.0
Bangalore,957.5160062597614,2,1,28.7586290086542,0,Unfurnished,Top,3,0,0,2,0,1,0,8434405.0
Chennai,932.201367237238,3,2,6.215838393029891,1,Unfurnished,Mid,1,1,0,0,0,1,0,8391392.0
Delhi,1702.6200127745728,4,1,49.21661592031971,1,Unfurnished,Top,3,1,0,0,1,0,1,17141548.0
Mumbai,1240.1627608981823,5,2,4.69849146380521,2,Unfurnished,Mid,2,1,0,0,1,1,1,20332138.0
Ahmedabad,400.0,3,2,8.75480066657805,1,Semi Furnished,Ground,2,0,0,1,0,1,1,2557799.0
Mumbai,1722.4291102991613,2,3,1.507417926872914,0,Fully Furnished,Top,2,1,0,2,1,1,0,31655517.125
Mumbai,1480.869358767922,3,2,72.75799774987824,2,Fully Furnished,Ground,1,0,0,1,1,1,0,19193088.0
Chennai,2173.336500700573,3,3,33.12850597063684,1,Semi Furnished,Mid,5,1,0,2,1,1,0,18700766.0
Lucknow,1686.5611985455046,3,1,25.520194137021026,2,Fully Furnished,Ground,3,1,0,2,0,0,1,10538750.0
Lucknow,760.6632018448514,4,3,2.5679198350687695,0,Unfurnished,Ground,2,0,0,0,0,1,0,4423444.0
Hyderabad,400.0,2,2,52.28078324930798,1,Fully Furnished,Mid,3,0,0,0,0,1,0,2921763.0
Jaipur,1140.2638078310313,2,3,39.70812689273601,0,Fully Furnished,Mid,3,0,0,0,0,0,1,7036924.0
Mumbai,1187.4462896531736,3,2,8.581779711757003,0,Unfurnished,Ground,2,0,0,2,1,1,0,16685578.0
Pune,1971.5796005000834,5,2,17.168446966329928,0,Unfurnished,Mid,3,0,0,1,1,1,1,19529525.0
Lucknow,1495.5645338552133,3,2,73.30986884692744,1,Unfurnished,Mid,3,1,0,0,0,1,0,6644452.0
Kolkata,2066.8442490492544,5,2,7.9080150590708636,2,Semi Furnished,Mid,2,0,0,0,0,1,0,17671278.0
Ahmedabad,837.5834721486826,4,1,1.7994271146459198,1,Fully Furnished,Ground,3,1,0,2,1,1,0,7792667.0
Pune,1982.632192190224,4,2,30.34921165938604,1,Semi Furnished,Top,4,0,0,1,1,1,1,18510154.0
Chennai,1860.4945767154597,4,2,9.707847330474674,2,Semi Furnished,Ground,2,0,0,1,0,0,1,19425660.0
Chennai,490.8829442844018,4,3,65.10688600071627,0,Unfurnished,Top,3,1,0,0,0,1,1,3706224.0
Hyderabad,2161.308920630386,4,3,12.007407021788863,0,Fully Furnished,Top,5,1,0,1,0,1,0,24021155.0
Hyderabad,1546.7292458831764,3,3,0.4488119917726115,0,Semi Furnished,Top,4,0,0,2,0,0,1,17554816.0
Jaipur,1696.0222519342528,1,2,10.151047538563924,2,Unfurnished,Top,3,1,0,2,1,0,0,11990831.0
Kolkata,1067.5519437857886,2,2,18.991028236300373,1,Semi Furnished,Ground,3,0,0,1,1,1,0,7441002.0
Ahmedabad,2137.6235064609864,2,3,0.39562208388207704,1,Fully Furnished,Ground,3,1,0,1,0,1,0,19875593.0
Kolkata,907.0738353805651,1,2,8.002427567538742,2,Unfurnished,Ground,5,1,0,1,0,1,1,6700295.0
Delhi,1916.046009186973,2,2,2.53622745890735,0,Semi Furnished,Top,2,1,0,0,1,0,1,26484228.0
Hyderabad,1910.3037379543357,4,3,15.454361119929017,0,Fully Furnished,Ground,3,1,0,0,0,1,1,17907246.0
Jaipur,1012.9162859138889,3,1,47.319460162437714,1,Fully Furnished,Ground,1,0,0,0,1,1,1,5825008.0
Bangalore,2491.6867997112868,3,2,14.695844160170662,1,Semi Furnished,Top,2,1,0,0,1,1,1,31655517.125
Mumbai,1615.7642401087596,4,3,17.80563930104339,0,Fully Furnished,Top,3,0,0,2,1,0,0,28896532.0
Mumbai,1826.9463051355121,3,3,7.576702049007177,0,Unfurnished,Mid,4,1,0,2,1,1,1,30747575.0
Bangalore,736.4396023321221,2,3,12.422167356524962,1,Unfurnished,Mid,1,0,0,0,0,0,1,6966657.0
Lucknow,2558.865001504282,4,2,11.774257169693534,0,Unfurnished,Ground,2,0,0,2,0,0,1,14240853.0
Kolkata,887.7215298874551,3,3,21.3821620694223,1,Unfurnished,Ground,2,0,0,1,1,1,0,5234235.0
Bangalore,2012.4432163829651,3,3,29.164394797648278,1,Semi Furnished,Ground,4,1,1,2,1,1,1,23332386.0
Jaipur,1002.6141410341522,2,3,16.310009424379757,1,Semi Furnished,Ground,3,0,0,0,1,0,1,5273853.0
Ahmedabad,1190.5055985761587,3,3,58.537627625263255,2,Fully Furnished,Top,3,1,0,1,1,0,1,10478538.0
Bangalore,1894.3770219427236,4,2,26.429083651926096,1,Fully Furnished,Top,4,1,0,1,0,1,0,25270164.0
Jaipur,2013.7763568375785,2,1,1.996916378582905,0,Fully Furnished,Mid,3,0,0,2,1,1,1,16056058.0
Hyderabad,864.357875442949,5,3,10.623163006532856,1,Unfurnished,Top,4,1,0,2,0,0,1,8305097.0
Pune,2045.236084528497,2,3,35.03221601929899,1,Semi Furnished,Top,4,1,0,0,0,1,0,16169002.0
Chennai,2022.490247566597,3,2,43.21861808556337,2,Semi Furnished,Ground,2,0,0,1,0,0,0,12904729.0
Chennai,1031.0232955775537,4,3,7.1755202232280855,1,Fully Furnished,Mid,3,1,1,2,0,0,1,13956457.0
Delhi,2299.323796795555,4,2,19.40321531984012,1,Semi Furnished,Top,3,0,0,1,0,0,1,28934621.0
Kolkata,771.571185875981,2,2,7.928365774310964,2,Semi Furnished,Top,3,0,0,1,1,1,0,6932063.0
Ahmedabad,1187.6137086111924,2,2,1.9800122770548692,1,Fully Furnished,Mid,3,0,0,1,0,1,0,11065714.0
Pune,1739.5013120459944,3,1,32.39173338959079,2,Semi Furnished,Ground,1,0,0,0,1,1,0,12791616.0
Pune,1073.2168576486968,1,2,40.31337659153773,0,Unfurnished,Ground,4,1,0,2,0,1,1,6983629.0
Hyderabad,1631.9095428396704,3,3,10.540404991897933,0,Semi Furnished,Ground,2,0,0,1,0,1,1,13484679.0
Bangalore,1620.5380394016477,4,2,0.2771562847703589,1,Unfurnished,Top,3,0,0,0,0,1,1,20460204.0
Kolkata,1406.4628650386396,3,1,25.395248331550096,0,Unfurnished,Top,2,1,0,2,0,0,1,8748306.0
Mumbai,1916.20026929528,2,4,9.721470543045113,1,Fully Furnished,Mid,3,0,0,2,1,0,1,31655517.125
Pune,1385.8196036711804,3,2,1.1698829811200542,1,Fully Furnished,Top,5,0,0,1,1,1,1,20580655.0
Jaipur,1615.770534406903,4,3,3.149550864791548,1,Fully Furnished,Ground,3,0,0,1,0,0,0,13203348.0
Mumbai,2073.235938743951,3,3,2.4752307674645135,2,Semi Furnished,Ground,3,0,0,0,0,1,0,31655517.125
Delhi,1895.3431050129202,3,2,17.388761954625757,1,Fully Furnished,Top,2,1,0,2,1,0,0,30599718.0
Bangalore,1893.0086454071043,3,3,5.337475769037563,2,Unfurnished,Top,3,0,0,0,1,0,0,23540787.0
Bangalore,925.4101988916099,2,4,2.0491651004880183,1,Fully Furnished,Ground,4,0,0,2,0,0,1,12433235.0
Ahmedabad,1762.3962877506608,2,3,37.45143853650819,1,Unfurnished,Top,4,1,0,2,0,0,0,10207612.0
Pune,1060.7506045152477,3,2,47.03562894405668,1,Unfurnished,Top,3,0,0,0,0,0,1,8274134.0
Hyderabad,859.2925101109869,2,2,2.237524461432478,2,Semi Furnished,Mid,4,1,0,2,0,1,0,8881498.0
Lucknow,1464.1468268575159,3,2,3.9250667108188506,0,Unfurnished,Mid,1,1,0,2,0,0,0,8671692.0
Lucknow,1047.8524066742052,3,3,13.451760446216758,1,Semi Furnished,Top,3,1,0,2,1,0,0,8041238.0
Chennai,1895.3088594199885,3,3,2.44674867078456,0,Semi Furnished,Ground,3,1,0,1,0,1,0,19520821.0
Jaipur,1907.267729847662,2,3,2.590173523933514,0,Fully Furnished,Ground,2,0,0,1,0,0,0,15621779.0
Mumbai,548.6868817842791,4,2,6.155115581505629,2,Semi Furnished,Top,4,1,0,0,0,0,1,10170219.0
Delhi,1085.848730211555,3,2,44.689126442958596,0,Unfurnished,Top,4,0,0,1,1,0,0,10447684.0
Chennai,770.1066640410006,1,2,49.228111534362746,1,Unfurnished,Mid,4,1,0,0,1,0,1,4800513.0
Bangalore,1268.6853617035547,2,1,27.65731428346286,1,Unfurnished,Ground,1,1,0,0,0,1,0,9524438.0
Mumbai,1727.587834934412,3,3,17.846755114128516,2,Unfurnished,Ground,2,0,1,0,1,1,1,22482933.0
Kolkata,1378.8559509108059,3,2,19.13060175354739,1,Unfurnished,Mid,3,0,0,1,1,0,1,8594086.0
Pune,1205.1203796664322,2,2,9.511089609083882,0,Fully Furnished,Ground,3,0,0,0,1,0,1,11655209.0
Delhi,2150.0882634065697,1,3,11.33027451727126,1,Fully Furnished,Mid,3,0,0,0,1,1,1,30740509.0
Kolkata,400.0,2,1,15.095392304880024,0,Semi Furnished,Ground,1,1,0,1,1,0,1,2645514.0
Hyderabad,2118.4359467591125,5,3,19.711650515920503,1,Unfurnished,Top,3,0,0,2,0,0,0,17407187.0
Pune,1227.855853422257,3,1,1.5279358271889436,1,Unfurnished,Mid,4,0,0,0,0,0,0,10258689.0
Mumbai,1460.9454949436051,3,3,3.821196994407487,0,Semi Furnished,Mid,3,0,0,2,1,1,1,24550801.0
Pune,1236.3183311399457,4,2,49.42954760423672,2,Fully Furnished,Ground,3,0,1,1,0,1,1,11744615.0
Chennai,2271.444052769559,3,1,6.122732913549649,0,Semi Furnished,Mid,3,0,0,1,0,0,0,21756963.0
Ahmedabad,884.5107515973702,3,3,4.6893420588846135,0,Unfurnished,Mid,4,0,0,0,0,1,1,6029065.0
Chennai,1505.8681848609679,2,3,8.220419742736194,0,Fully Furnished,Ground,4,0,1,2,0,0,1,17524048.0
Hyderabad,1763.7193259299984,3,2,5.156819732350704,0,Semi Furnished,Top,3,1,1,0,1,1,1,21077506.0
Jaipur,694.4986160574163,2,3,1.434126541280227,1,Semi Furnished,Ground,2,1,0,1,1,1,1,5406404.0
Kolkata,1040.0509147769233,3,4,3.4971721874004227,0,Unfurnished,Ground,2,0,0,1,0,0,1,7903243.0
Chennai,1425.9107332508854,1,2,15.331428423749752,2,Unfurnished,Ground,3,0,1,2,0,1,0,12029705.0
Ahmedabad,1056.6674826578126,2,3,3.78824861072484,2,Fully Furnished,Mid,1,1,0,2,0,0,1,10041945.0
Jaipur,1092.204114390425,2,2,15.647686291776328,1,Unfurnished,Top,3,0,0,0,1,0,1,6748263.0
Chennai,1325.0686684617813,3,2,1.5817560438546505,1,Semi Furnished,Mid,3,0,0,0,1,0,1,11764983.0
Bangalore,1824.7906658230866,4,2,0.6416765690050851,2,Unfurnished,Ground,4,1,0,1,1,0,1,23244660.0
Ahmedabad,1328.6411115609278,3,2,29.660606343889384,1,Semi Furnished,Mid,2,1,0,2,0,0,1,8573891.0
Kolkata,2039.2130972364732,4,1,21.408382645314294,0,Unfurnished,Top,1,1,0,1,1,0,1,13615899.0
Delhi,1001.1211086703227,3,2,16.450457583209644,1,Fully Furnished,Ground,4,1,0,2,1,0,1,14292496.0
Lucknow,874.0388697632737,3,2,0.47080022581211695,0,Fully Furnished,Top,1,0,0,0,1,1,0,6729470.0
Jaipur,2463.172702860567,2,2,4.103806822434338,1,Fully Furnished,Ground,4,0,0,0,1,0,0,17783069.0
Bangalore,1171.0209361672444,4,2,25.094800025444307,1,Unfurnished,Ground,3,1,0,0,0,1,0,11506175.0
Delhi,844.54399646392,2,2,2.343977845951123,1,Fully Furnished,Ground,1,1,1,0,1,0,0,14234238.0
Mumbai,628.9730291140849,3,2,25.13794837816189,0,Semi Furnished,Top,2,0,0,2,0,0,0,7873172.0
Ahmedabad,2037.5517269044694,3,3,13.164473909173076,0,Unfurnished,Ground,3,0,0,2,1,1,0,13407438.0
Bangalore,1329.3477426699703,3,2,20.227371776921583,2,Fully Furnished,Mid,1,1,0,2,0,0,0,16478704.0
Pune,1373.1451324668008,2,2,15.513749117881963,2,Unfurnished,Ground,4,0,0,1,1,0,1,10305766.0
Mumbai,1420.3991442066801,3,2,8.093253297970483,1,Unfurnished,Ground,4,1,0,1,1,1,0,19224315.0
Mumbai,2006.4714423348905,4,3,5.179187890751174,1,Semi Furnished,Ground,3,0,0,0,0,1,0,29806834.0
Jaipur,1410.2350830120397,4,1,16.754508762379434,1,Unfurnished,Mid,4,0,0,1,1,0,0,9305823.0
Ahmedabad,2672.0268894163128,4,2,24.669207034664232,1,Unfurnished,Mid,2,0,0,0,0,0,1,15064003.0
Bangalore,1566.8802870271147,3,3,0.686460233239741,0,Unfurnished,Top,4,0,0,1,0,1,0,18880623.0
Hyderabad,2030.8923834791606,3,2,7.168333959575628,1,Semi Furnished,Ground,4,0,0,0,0,1,0,16427433.0
Bangalore,1902.6199289522033,1,2,6.478594376021342,2,Fully Furnished,Top,3,0,1,1,1,1,1,31434906.0
Chennai,1481.7763398709812,4,3,12.296679590020638,2,Fully Furnished,Top,2,1,0,2,1,0,1,20770802.0
Mumbai,1206.5145069897685,3,1,1.8143061822680668,1,Unfurnished,Ground,3,0,0,2,0,0,0,16193994.0
Kolkata,1665.9819642832767,3,2,40.64013281169654,0,Fully Furnished,Ground,5,1,0,1,0,0,0,11895290.0
Mumbai,1755.0493656036365,4,2,11.928039739736636,2,Unfurnished,Mid,1,1,1,0,0,0,1,26849399.0
Mumbai,1213.7069759367364,3,1,38.60661962494661,1,Fully Furnished,Mid,2,1,0,0,0,1,1,15784179.0
Lucknow,1583.169432975328,3,2,25.4691953343419,1,Fully Furnished,Top,3,0,0,0,1,1,1,10233920.0
Pune,2118.102489129798,2,2,3.1911955160155943,0,Semi Furnished,Ground,3,0,0,1,1,1,1,19415055.0
Hyderabad,2534.9738695348397,3,1,2.1293131165618386,1,Semi Furnished,Top,2,0,0,1,0,0,0,23173767.0
Delhi,1927.1846601747106,4,2,29.626248841402628,1,Semi Furnished,Mid,4,0,0,0,1,0,0,20930447.0
Delhi,2431.379843190141,3,4,11.521301205529957,1,Fully Furnished,Top,4,0,0,2,1,1,1,31655517.125
Pune,1185.3128943967722,2,3,0.29910359430266475,1,Fully Furnished,Ground,1,1,0,1,0,0,0,14712523.0
Mumbai,1850.941126029647,1,2,40.823130518031405,1,Fully Furnished,Top,5,0,0,0,0,0,1,21921956.0
Delhi,2169.259754290636,3,1,9.609129310263322,1,Fully Furnished,Top,2,1,0,2,1,1,0,31655517.125
Ahmedabad,1051.833333514002,3,2,5.370201198318381,1,Semi Furnished,Ground,2,1,0,1,1,1,1,9406258.0
